Id,Lokacija,Leto,Sobe,Kvadratura,Agencija,Cena
6246429,"LJ. CENTER, VILA URBANA",2005,3.0,126.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",750000.0
6246619,LJ. CENTER,1988,4.0,116.0,RCN d.o.o.,430000.0
6246701,LJ. CENTER,1929,4.0,113.2,RCN d.o.o.,467400.0
6246732,"LJ. CENTER, POD GOLOVCEM",1906,3.0,67.0,RCN d.o.o.,189000.0
6246760,RAKOVNIK,1894,4.0,165.5,Nepremičnine Plus d.o.o.,235000.0
6246769,"DRAVLJE, REGENTOVA C/PLEŠIČEVA UL",2019,4.0,95.84,Modra Vila d.o.o.,380028.0
6247251,"KODELJEVO, BLIZU DIF - A",1965,2.0,45.0,Rojal invest d.o.o.,170000.0
6247361,"LJ. MOSTE, ŠTEPANJSKO NASELJE, JAKČEVA",1978,2.5,64.5,Agencija Jakkra-n d.o.o.,195000.0
6247412,LJ. BEŽIGRAD,2011,2.5,72.8,Lares nepremičninska družba d.o.o.,230000.0
6247527,"LJ. CENTER, FERANTOV BLOK",1965,3.0,92.2,Garant - Gabrijela Smuk s.p.,349000.0
6247541,PODUTIK,2008,4.0,188.2,"Stoja trade, d.o.o., Ljubljana",459000.0
6247585,LJ. CENTER,1970,3.0,75.5,"Stoja trade, d.o.o., Ljubljana",264000.0
6247725,"LJ. CENTER, FERANTOV VRT",1965,3.0,92.2,REGROUP d.o.o.,349000.0
6247776,"ZUPANČIČEVA JAMA, IZJEMEN POTENCIAL ZA LASTNIKA",1993,4.0,143.8,"RE/MAX Commercial Slovenija, RMC d.o.o.",345000.0
6247779,"ZUPANČIČEVA JAMA, ODLIČNA LOKACIJA, DVA VHODA",1993,3.0,143.8,"RE/MAX Commercial Slovenija, RMC d.o.o.",345000.0
6247974,LJ. CENTER,1550,3.0,123.0,RCN d.o.o.,330000.0
6248077,LJ. VIČ,2002,5.0,267.3,Vila Portorož d.o.o.,780000.0
6248128,"LJ. ŠIŠKA, SPODNJA",1965,2.0,53.3,Rojal invest d.o.o.,179000.0
6248212,"SP. ŠIŠKA, LJ. SPODNJA",2019,2.0,48.0,Zasebna ponudba,105900.0
6248443,"LJ. CENTER, VILA URBANA",2005,3.0,126.0,METROPOLA IN d.o.o.,750000.0
6248492,"LJ. MOSTE, OB GOLOVCU",1906,3.0,67.0,RCN d.o.o.,189000.0
6248928,LJ. VIČ,2004,3.0,118.0,"Central RE d.o.o., PE LJUBLJANA",450000.0
6249136,LJ. ŠIŠKA,1965,3.0,75.11,"Stoja trade, d.o.o., Ljubljana",215000.0
6249239,RAKOVA JELŠA,1957,3.0,112.6,METROPOLA IN d.o.o.,163000.0
6249321,"DRAVELJSKA GMAJNA, KAMNOGORIŠKA CESTA",2017,4.0,176.1,Harmonija nepremičnine Ksenja Kokalj s.p.,449000.0
6249399,"TRNOVO, VOGELNA ULICA",1983,2.5,65.0,Zasebna ponudba,245000.0
6249748,LJ. ŠIŠKA,2020,4.0,81.4,RCN d.o.o.,239568.0
6249840,"SP. ŠIŠKA, SPODNJA LJ.",1960,3.0,87.0,Zasebna ponudba,230000.0
6250173,TRNOVO,1981,2.5,74.4,Avenija nepremičnin d.o.o.,279000.0
6250566,SP. ŠIŠKA,1965,2.0,55.2,"Stoja trade, d.o.o., Ljubljana",189000.0
6250600,LJ. CENTER,1980,3.5,91.47,Roni nepremičnine d.o.o.,330000.0
6250621,"FUŽINE, CHENGDUJSKA",1986,4.0,98.4,Nepremičnine Plus d.o.o.,228000.0
6250761,"RUDNIK, IŽANSKA ULICA",2020,2.5,85.32,"UNIQUS nepremičnine, Klara Pegan s.p.",233100.0
6250788,"LJ. VIČ, GRBINA",2019,3.5,123.85,Mreža nepremičnin d.o.o.,470630.0
6250853,"LJ. CENTER, STRELIŠKA ULICA",1941,2.0,87.0,SINEP družba za investiranje d.o.o.,260000.0
6250956,TRNOVO,2005,4.0,193.0,RCN d.o.o.,855000.0
6251150,BS 3,1980,3.0,71.2,Roni nepremičnine d.o.o.,233000.0
6251545,LJ. VIČ,2008,2.0,79.6,METROPOLA IN d.o.o.,208000.0
6251653,LJ. ŠIŠKA,1978,2.5,77.8,"Dominos d.o.o., PE Ljubljana",182000.0
6251743,"ŠENTVID, PRUŠNIKOVA",1986,3.5,80.0,UgodNepremicnine - Vehar Sebastjan s.p.,190000.0
6251827,LJ. VIČ,2002,3.0,73.2,LJUBLJANA NEPREMIČNINE d.o.o.,299000.0
6251834,LJ. CENTER,1991,4.0,98.7,LJUBLJANA NEPREMIČNINE d.o.o.,350000.0
6251953,"BROD, TACENSKA TROJKA",2005,2.0,91.19,Zasebna ponudba,257000.0
6252146,STARA LJ.,1990,3.0,76.8,Novi list d.o.o.,249000.0
6252636,"DRAVELJSKA GMAJNA, KAMNOGORIŠKA CESTA",2017,4.0,126.8,Harmonija nepremičnine Ksenja Kokalj s.p.,399000.0
6252737,TRNOVO,2005,5.0,213.4,"Stoja trade, d.o.o., Ljubljana",697000.0
6252749,"LJ. MOSTE, ZALOG - AGROKOMBINATSKA CESTA",1975,3.0,73.0,"Sans nepremičnine, d.o.o.",159990.0
6253008,SP. ŠIŠKA,1964,1.5,45.4,"Salomon nepremičnine, Anže Nahtigal, s.p.",130000.0
6253225,LJ. MOSTE,1936,2.0,64.8,MESTO NEPREMIČNIN d.o.o.,170000.0
6253256,LJ. VIČ,1908,3.0,326.0,Svet Real d.o.o.,455000.0
6253344,"LJ. BEŽIGRAD, VSELJIVO TAKOJ",1974,2.5,67.9,Zasebna ponudba,150000.0
6253441,LJ. VIČ,1908,1.0,42.1,Svet Real d.o.o.,89000.0
6253521,"ŠTEPANJA VAS, STEPANJSKO NASELJE",1977,5.0,127.43,Zasebna ponudba,180000.0
6253584,"LJ. MOSTE, ZELENA JAMA",1960,3.0,67.7,MESTO NEPREMIČNIN d.o.o.,192000.0
6253601,"LJ. ŠIŠKA, BRILEJEVA ULICA",1982,2.0,47.4,KREATIVDOM d.o.o.,154000.0
6253785,LJ. VIČ,1873,2.0,85.7,KREATIVDOM d.o.o.,230000.0
6253800,TABOR,1907,2.0,90.7,MESTO NEPREMIČNIN d.o.o.,379000.0
6253855,ČRNUČE,1999,2.0,60.0,KU-MI nepremičnine d.o.o.,173000.0
6254040,LJ. ŠIŠKA,2006,2.5,53.4,FINEP Drago Kosec s.p.,159000.0
6254206,RUDNIK,2004,4.0,106.2,"Stoja trade, d.o.o., Ljubljana",365000.0
6254224,DRAVLJE,1974,3.0,76.8,"Stoja trade, d.o.o., Ljubljana",185000.0
6254351,"LJ. BEŽIGRAD, ODLIČNA LOKACIJA",2014,3.0,91.0,Eko srebrna hiša d.o.o.,355000.0
6254395,"LJ. CENTER, DALMATINOVA",1896,3.0,91.0,Enepremičnine Ana Ocvirk s.p.,330000.0
6254680,"LJ. BEŽIGRAD, BLIZU PLAVE LAGUNE",1890,2.0,49.1,Kupola nepremičnina d.o.o.,155000.0
6255146,LJ. CENTER,2019,3.0,84.6,RCN d.o.o.,310000.0
6255148,LJ. CENTER,2019,4.0,138.66,RCN d.o.o.,515000.0
6255336,"LJ. ŠIŠKA, SREDNJE GAMELJNE",1882,2.5,56.7,Group A d.o.o.,149000.0
6255481,LJ. CENTER,1930,3.0,144.1,"Stoja trade, d.o.o., Ljubljana",495000.0
6255563,LJ. CENTER,1930,4.0,137.91,"Stoja trade, d.o.o., Ljubljana",495000.0
6255759,"LJ. MOSTE, ŠTEPANJSKO NASELJE",1975,4.0,97.0,"RESTATE nepremičnine, Dinka Martinčić s.p., PE Center",220000.0
6255816,"BEŽIGRAJSKI DVOR, PERIČEVA",1996,3.0,118.9,"24-ur.eu, Dean Daraboš s.p.",385000.0
6255911,LJ. MOSTE,1960,3.0,61.5,Avenija nepremičnin d.o.o.,208000.0
6256348,"LJ. BEŽIGRAD, LINHARTOVA ULICA",1961,3.0,81.0,"Abstract nepremičnine, Igor Kerin s.p.",175000.0
6256662,"LJ. BEŽIGRAD, LINHARTOVA",1961,2.0,62.6,DFI nepremičnine d.o.o.,158000.0
6256852,FUŽINE,1981,4.0,85.5,"Stoja trade, d.o.o., Ljubljana",199000.0
6256859,"LJ. BEŽIGRAD, ŽUPANČIČEVA JAMA",1972,1.0,45.4,"Stoja trade, d.o.o., Ljubljana",139000.0
6256967,LJ. BEŽIGRAD,1964,1.5,49.9,MKA nepremičnine d.o.o.,129000.0
6257006,LJ. BEŽIGRAD,1963,2.0,60.0,Rojal invest d.o.o.,151000.0
6257022,"LJ. ŠIŠKA, LJUBELJSKA ULICA",1964,1.0,33.3,"MP PROJEKT, d.o.o., PE Ljubljana",107000.0
6257306,ŠENTVID,1986,3.5,87.0,Rojal invest d.o.o.,189000.0
6257352,LJ. ŠIŠKA,1943,3.0,78.0,Zasebna ponudba,179000.0
6257389,LJ. CENTER,1961,3.0,111.0,"Stoja trade, d.o.o., Ljubljana",379000.0
6257790,"RUDNIK, KNEZOV ŠTRADON",2008,2.0,53.5,"Salomon nepremičnine, Anže Nahtigal, s.p.",185000.0
6257798,"SAVSKO NASELJE, SAVSKA CESTA, PARKIRNO MESTO",2005,2.5,68.0,ZWELO online nepremičninske storitve d.o.o.,220000.0
6257850,LJ. MOSTE,1965,2.5,57.6,Agencija Nera d.o.o.,185000.0
6257982,LJ. BEŽIGRAD,1963,2.0,60.0,"Stoja trade, d.o.o., Ljubljana",155000.0
6258242,"LJ. CENTER, TRNOVO",2004,4.0,137.16,Agencija Barbara nepremičnine d.o.o.,630000.0
6258403,LJ. CENTER,1931,2.5,43.3,MESTO NEPREMIČNIN d.o.o.,169000.0
6258416,LJ. MOSTE,1900,4.0,110.0,Svet Real d.o.o.,200000.0
6258431,"LJ. ŠIŠKA, RAKUŠEVA ULICA",2009,2.0,54.0,ZWELO online nepremičninske storitve d.o.o.,179000.0
6258435,"LJ. BEŽIGRAD, LINHARTOVA CESTA",1974,5.0,163.0,ZWELO online nepremičninske storitve d.o.o.,386000.0
6258443,"LJ. VIČ, TRŽAŠKA CESTA",1846,3.0,80.0,ZWELO online nepremičninske storitve d.o.o.,230000.0
6258450,"POLJE, GRAJZERJEVA ULICA",2000,2.0,59.0,ZWELO online nepremičninske storitve d.o.o.,149000.0
6258455,"LJ. BEŽIGRAD, ŠTIHOVA ULICA",2000,4.5,107.0,ZWELO online nepremičninske storitve d.o.o.,360000.0
6258463,"DRAVLJE, BRILEJEVA ULICA",1984,2.0,47.0,ZWELO online nepremičninske storitve d.o.o.,154000.0
6258475,"BS 3, REBOLJEVA ULICA",1975,1.0,41.0,ZWELO online nepremičninske storitve d.o.o.,129000.0
6258480,LJ. CENTER,1624,5.0,258.2,Mreža nepremičnin d.o.o.,885000.0
6258498,"LJ. MOSTE, ZALOŠKA CESTA",1939,2.0,48.0,ZWELO online nepremičninske storitve d.o.o.,120000.0
6258499,"LJ. CENTER, KOMENSKEGA ULICA",1883,2.5,77.0,ZWELO online nepremičninske storitve d.o.o.,290000.0
6258659,"LJ. CENTER, TABOR, LASTNIŠKO PARKIRIŠČE",1928,2.5,67.9,"Stoja trade, d.o.o., Ljubljana",245000.0
6258702,"POLJE, RJAVA CESTA 2B, 1260 LJ.",1975,1.0,43.0,Zasebna ponudba,109990.0
6258861,"LJ. CENTER, ČUFARJEVA",2019,3.0,85.1,AKTIVA RE d.o.o.,320000.0
6258881,LJ. CENTER,1845,3.0,75.5,MESTO NEPREMIČNIN d.o.o.,260000.0
6258948,"LJ. ŠIŠKA, - GALETOV BLOK",1945,2.5,85.1,Real Go d.o.o.,230000.0
6258957,LJ. BEŽIGRAD,1966,4.0,100.0,LJUBLJANA NEPREMIČNINE d.o.o.,339000.0
6258976,LJ. MOSTE,1983,2.0,55.0,"Stoja trade, d.o.o., Ljubljana",175000.0
6259055,"LJ. ŠIŠKA, ŽIBERTOVA ULICA",1924,4.0,108.0,ZWELO online nepremičninske storitve d.o.o.,309000.0
6259086,"ŠTEPANJSKO NASELJE, OB POTOKU 31A",2000,1.5,35.0,Zasebna ponudba,103000.0
6259092,"LJ. ŠIŠKA, PRI KINU",1973,4.0,110.9,"Nep Nepremičnine, Dejan Kuzma s.p.",269000.0
6259102,"MOSTEC, OB KOSEŠKEM BAJERJU",2002,5.0,145.8,Zasebna ponudba,435000.0
6259196,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD",1975,3.0,73.3,Zasebna ponudba,185000.0
6259240,KOSEZE,1998,3.0,171.0,"Stoja trade, d.o.o., Ljubljana",499000.0
6259501,LJ. CENTER,1956,3.0,102.0,Mreža nepremičnin d.o.o.,400000.0
6259612,"NOVE JARŠE, STARA SLOVENSKA ULICA",1959,3.0,78.0,Gabra d.o.o.,180000.0
6259718,NOVE JARŠE,1951,4.0,121.0,Bidom d.o.o.,230000.0
6259779,"LJ. BEŽIGRAD, TOPNIŠKA ULICA",1972,3.0,92.0,ZWELO online nepremičninske storitve d.o.o.,279000.0
6259780,"LJ. BEŽIGRAD, TOPNIŠKA ULICA",1972,3.5,122.0,ZWELO online nepremičninske storitve d.o.o.,349000.0
6259883,LJ. ŠIŠKA,1948,3.0,63.2,Avenija nepremičnin d.o.o.,197000.0
6259999,"LJ. BEŽIGRAD, GLAVARJEVA",1964,4.0,76.24,Zasebna ponudba,206000.0
6260088,"LJ. CENTER, TRG MDB",1931,3.0,87.7,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",220000.0
6260147,LJ. ŠIŠKA,1978,3.0,79.0,Avenija nepremičnin d.o.o.,239000.0
6260210,LJ. CENTER,2009,2.0,74.42,Zasebna ponudba,265000.0
6260228,LJ. CENTER,1969,3.0,85.0,LJUBLJANA NEPREMIČNINE d.o.o.,289000.0
6260543,"LJ. ŠIŠKA, KAVŠKOVA ULICA",2000,2.5,48.0,ZWELO online nepremičninske storitve d.o.o.,115900.0
6260568,"LJ. CENTER, BLIŽINA PREŠERNOVEGA TRGA",2018,2.5,54.9,Adria nepremičnine d.o.o.,230000.0
6260572,LJ. CENTER,1650,3.5,76.1,LJUBLJANA NEPREMIČNINE d.o.o.,259000.0
6260864,LJ. BEŽIGRAD,1964,4.0,75.65,Mreža nepremičnin d.o.o.,211000.0
6260961,"LJ. ŠIŠKA, MALGAJEVA ULICA",1960,3.0,87.0,ZWELO online nepremičninske storitve d.o.o.,230000.0
6260970,"TRNOVO, ZELENA POT",1966,1.0,24.0,Mreža nepremičnin d.o.o.,115000.0
6261112,TRNOVO,1936,4.0,123.9,Mezanin nepremičnine d.o.o.,355000.0
6261134,LJ. CENTER,1933,3.5,117.0,GRE d.o.o.,435000.0
6261258,LJ. ŠIŠKA,2017,3.0,70.71,"Aeon nepremičnine, d.o.o., Century 21 Emona",169500.0
6261299,LJ. BEŽIGRAD,1994,4.0,105.8,"Stoja trade, d.o.o., Ljubljana",387000.0
6261324,"LJ. ŠIŠKA, ŠENTVID",1975,3.0,72.7,Loka nepremičnine d.o.o.,186000.0
6261405,LJ. VIČ,1960,3.5,79.0,LJUBLJANA NEPREMIČNINE d.o.o.,226000.0
6261496,ŠTEPANJSKO NASELJE,1977,2.0,66.0,"Nepremičninska družba d.o.o., PE RE/MAX Poetovio",135000.0
6261507,SP. ŠIŠKA,2018,5.0,217.14,"Stoja trade, d.o.o., Ljubljana",1790000.0
6261871,"LJ. BEŽIGRAD, OBJEKT YPSILON",2018,4.0,155.7,Nepremičnine Plus d.o.o.,530000.0
6261977,"LJ. VIČ, NOVA GRBINA",2002,3.0,70.0,Zasebna ponudba,290000.0
6262190,RUDNIK,2007,3.0,55.8,Mezanin nepremičnine d.o.o.,105000.0
6262196,LJ. BEŽIGRAD,1964,4.0,79.1,KREATIVDOM d.o.o.,206000.0
6262302,LJ. ŠIŠKA,1982,3.0,76.6,MESTO NEPREMIČNIN d.o.o.,195000.0
6262494,ZG. ŠIŠKA,1965,4.0,81.0,Irea d.o.o.,190000.0
6262569,LJ. CENTER,1991,4.0,86.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,350000.0
6262571,"DRAVELJSKA GMAJNA, KAMNOGORIŠKA CESTA",2018,3.0,97.8,Harmonija nepremičnine Ksenja Kokalj s.p.,339000.0
6262577,"DRAVELJSKA GMAJNA, KAMNOGORIŠKA CESTA",2017,5.0,121.7,Harmonija nepremičnine Ksenja Kokalj s.p.,409000.0
6262639,LJ. MOSTE,1977,2.0,65.0,Mezanin nepremičnine d.o.o.,175000.0
6262802,STARA LJ.,2004,4.0,127.0,"Stoja trade, d.o.o., Ljubljana",650000.0
6263129,"LJ. BEŽIGRAD, DUNAJSKA 144C",2014,2.0,64.5,"HTZ Velenje, I.P., d.o.o.",234330.0
6263143,LJ. CENTER,1929,3.0,79.9,ABC nepremičnine d.o.o.,240000.0
6263323,LJ. CENTER,1865,3.0,163.3,"Stoja trade, d.o.o., Ljubljana",849000.0
6263390,"LJ. CENTER, BLIZU ZMAJSKEGA MOSTU",1929,2.0,92.8,"Nepremičnine M8, Lea Kavalič s.p.",240000.0
6263392,"LJ. CENTER, BLIZU ZMAJSKEGA MOSTU",1929,3.0,92.8,"Nepremičnine M8, Lea Kavalič s.p.",240000.0
6263626,"LJ. BEŽIGRAD, VOJKOVA CESTA",1000,3.0,87.5,ZWELO online nepremičninske storitve d.o.o.,199000.0
6263697,"LJ. ŠIŠKA, VODNIKOVA CESTA 86",1834,3.0,44.1,COOP nepremičnine d.o.o.,119000.0
6263953,"LJ. ŠIŠKA, TRG PREKOMORSKIH BRIGAD",1964,2.5,71.5,"Rodman MGM d.o.o., PE nepremičnine",169000.0
6263972,"RUDNIK, DOLENJSKA CESTA",1934,2.0,79.73,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p",150000.0
6264084,"LJ. BEŽIGRAD, GLAVARJEVA ULICA",1965,3.0,63.0,Nepremičnine Plus d.o.o.,168000.0
6264130,LJ. MOSTE,1950,3.0,63.6,Mernet d.o.o.,150000.0
6264388,LJ. CENTER,1929,2.0,81.4,LJUBLJANA NEPREMIČNINE d.o.o.,240000.0
6264437,"LJ. CENTER, Z VRTOM",1909,3.0,96.9,"UNIQUS nepremičnine, Klara Pegan s.p.",280000.0
6264451,LJ. CENTER,1968,3.0,82.0,"Nepremičnine M8, Lea Kavalič s.p.",248400.0
6264553,LJ. BEŽIGRAD,2014,4.0,105.35,Agencija Katja d.o.o.,500457.09
6264554,LJ. BEŽIGRAD,2014,4.0,107.59,Agencija Katja d.o.o.,481240.54
6264639,"TRNOVO, TRNOVSKA ULICA",1981,3.0,71.7,"INBA, nepremičninska družba, d.o.o.",269000.0
6264717,"LJ. CENTER, MESTNI TRG",1950,3.0,123.7,Realia d.o.o.,360000.0
6264959,"TRNOVO, ZELENA POT",1966,2.0,56.0,Zasebna ponudba,149000.0
6264962,"LJ. CENTER, 1A REZIDENCA VILA URBANA",2008,3.0,132.2,Studio 68 d.o.o.,750000.0
6265188,"LJ. CENTER, VALVASORJEVA ULICA",1961,3.0,111.0,Livimex d.o.o.,330000.0
6265253,"LJ. CENTER, BOHORIČEVA ULICA 17",2008,2.0,54.8,KD group d.d.,190000.0
6265271,"POLJE, ZALOŠKA CESTA",2007,4.0,96.0,Roni nepremičnine d.o.o.,210000.0
6265294,"LJ. CENTER, SITULA",2013,2.0,61.0,Zasebna ponudba,240000.0
6265301,"LJ. CENTER, BREG STARA",1650,3.0,76.1,Agencija Katja d.o.o.,249000.0
6265386,"LJ. BEŽIGRAD, SITULA Z ATRIJEM",2013,4.0,202.71,"INBA, nepremičninska družba, d.o.o.",549000.0
6265414,"KOSEZE, ULICA BRATOV UČAKAR",1976,3.0,84.5,ZWELO online nepremičninske storitve d.o.o.,265000.0
6265615,"LJ. VIČ, TRŽAŠKA CESTA//BLIZU CENTRA",1930,2.0,67.0,Zasebna ponudba,160000.0
6265673,"DRAVLJE, BRILEJEVA ULICA",1984,2.0,48.3,Zasebna ponudba,140500.0
6265685,NOVE JARŠE,1970,4.0,93.7,MESTO NEPREMIČNIN d.o.o.,219000.0
6265686,KOSEZE,1971,3.0,220.0,"Stoja trade, d.o.o., Ljubljana",369000.0
6265791,"LJ. VIČ, ROŽNA DOLINA",1962,3.0,88.4,Nepremičnine Plus d.o.o.,258000.0
6265967,"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",1978,3.0,65.4,Zasebna ponudba,189000.0
6265987,LJ. CENTER,1956,3.0,88.1,DVOREC POSREDNIŠKA HIŠA d.o.o.,415000.0
6266192,"LJ. MOSTE, VEVČE",1988,2.0,48.0,MESTO NEPREMIČNIN d.o.o.,137000.0
6266319,"LJ. CENTER, NEBOTIČNIK",1933,3.0,81.8,"Aeon nepremičnine, d.o.o., Century 21 Emona",320000.0
6266322,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD - DVIGALO",1975,3.0,73.3,Mreža nepremičnin d.o.o.,185000.0
6266344,"LJ. CENTER, SLOMŠKOVA ULICA 15",1940,3.0,82.0,Zasebna ponudba,350000.0
6266414,LJ. MOSTE,1986,3.0,96.0,Mezanin nepremičnine d.o.o.,245000.0
6266489,"LJ. BEŽIGRAD, ULICA POHORSKEGA BATALJONA",1935,2.5,54.4,"Nepremičnine KLEMENČIČ, Borut Klemenčič Hočevar s.p.",200000.0
6266531,LJ. VIČ,1845,2.5,90.0,"Stoja trade, d.o.o., Ljubljana",230000.0
6266532,LJ. VIČ,2002,3.0,106.0,"Stoja trade, d.o.o., Ljubljana",299000.0
6266536,LJ. CENTER,1970,3.0,70.7,"Stoja trade, d.o.o., Ljubljana",250000.0
6266616,LJ. BEŽIGRAD,2017,4.0,112.06,DOM REAL d.o.o.,434000.0
6266698,LJ. ŠIŠKA,1931,2.5,76.0,LJUBLJANA NEPREMIČNINE d.o.o.,220000.0
6266799,"LJ. ŠIŠKA, KOGOJEVA ULICA",1969,2.0,63.7,Makra as Marko Krajner s.p.,159000.0
6266826,RUDNIK,2007,2.5,55.8,"Stoja trade, d.o.o., Ljubljana",130000.0
6266858,PRULE,2004,4.0,137.16,RCN d.o.o.,630000.0
6266859,LJ. VIČ,1873,2.0,90.0,"STAN nepremičnine d.o.o., Ljubljana",230000.0
6266930,"LJ. CENTER, S PARKIRNIM MESTOM",1928,2.5,67.9,Mreža nepremičnin d.o.o.,245000.0
6266945,"LJ. MOSTE, NOVE JARŠE, KVEDROVA",1967,3.0,61.0,"Visa d.o.o., Ljubljana",159500.0
6267038,LJ. BEŽIGRAD,1931,3.0,83.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o.",198900.0
6267083,"TRNOVO, KOLEZIJA",1975,2.0,59.5,Avenija nepremičnin d.o.o.,208000.0
6267089,"ŠENTVID, TACENSKA CESTA",2004,2.0,91.19,ZWELO online nepremičninske storitve d.o.o.,267000.0
6267222,"SP. ŠIŠKA, JESENKOVA, NASPROTI PARK TIVOLI",1959,3.0,71.0,Zasebna ponudba,275000.0
6267279,"LJ. ŠIŠKA, MOSTEC",2002,3.0,90.8,"Abstract nepremičnine, Igor Kerin s.p.",360000.0
6267520,LJ. CENTER,1956,3.0,67.6,"Sans nepremičnine, d.o.o.",219000.0
6267559,"LJ. CENTER, BAVARSKI DVOR",1936,5.0,155.0,MESTO NEPREMIČNIN d.o.o.,528000.0
6267615,SAVSKO NASELJE,1963,3.0,79.4,KREATIVDOM d.o.o.,189000.0
6267617,"LJ. CENTER, NAZORJEVA, PRI HOTELU UNION",1905,3.0,128.3,ABC nepremičnine d.o.o.,730000.0
6267622,SP. ŠIŠKA,1965,2.0,53.3,KREATIVDOM d.o.o.,179000.0
6267634,"LJ. MOSTE, NOVE JARŠE",1962,2.5,50.2,Avenija nepremičnin d.o.o.,143000.0
6267654,"MOSTEC, ŠIŠKA, BLIŽINA MOSTECA",1960,3.0,62.5,Larimar nepremičnine d.o.o.,139900.0
6267825,"POLJANE, MESARSKA 4B",2008,1.0,46.6,Zasebna ponudba,144000.0
6267866,DRAVLJE,1986,2.0,49.6,LJUBLJANA NEPREMIČNINE d.o.o.,149000.0
6267893,LJ. CENTER,1939,3.0,75.0,"Stoja trade, d.o.o., Ljubljana",397000.0
6268029,"LJ. CENTER, PRI POLIKLINIKI",1900,1.0,32.0,ALEA nepremičninska družba d.o.o.,79000.0
6268036,LJ. CENTER,1937,1.0,48.0,"Stoja trade, d.o.o., Ljubljana",163000.0
6268192,"LJ. CENTER, POD GRADOM Z ATRIJEM",1915,5.0,184.3,"Stoja trade, d.o.o., Ljubljana",409000.0
6268222,LJ. CENTER,1900,1.0,38.5,MESTO NEPREMIČNIN d.o.o.,79000.0
6268432,LJ. CENTER,1896,4.0,104.0,LJUBLJANA NEPREMIČNINE d.o.o.,248000.0
6268804,"LJ. CENTER, STAROMEŠČANSKO",1890,3.0,90.3,Blok d.o.o.,390000.0
6268809,"LJ. CENTER, ZA AIRBNB 4 ZVEZDICE",1896,5.0,330.0,Blok d.o.o.,1095000.0
6268818,"LJ. VIČ, Z BAZENOM",2002,4.0,127.0,Blok d.o.o.,580000.0
6268893,LJ. CENTER,1904,3.0,112.13,"Stoja trade, d.o.o., Ljubljana",347603.0
6268992,"LJ. CENTER, MESTNI TRG",1800,1.0,80.0,Landart d.o.o.,296000.0
6269076,LJ. BEŽIGRAD,2004,5.0,100.92,"Aeon nepremičnine, d.o.o., Century 21 Emona",225000.0
6269129,"LJ. VIČ, DOLGI MOST, PARKIRNO MESTO",2004,1.0,59.3,Casa 69 d.o.o.,139000.0
6269270,KODELJEVO,1935,3.0,76.0,Novi list d.o.o.,228000.0
6269348,"LJ. VIČ, NOVA GRBINA",2002,3.0,106.0,Agencija Vitraž d.o.o.,299000.0
6269491,"LJ. CENTER, BLIZU LJUBLJANSKEGA GRADU",1906,2.0,44.0,"Sans nepremičnine, d.o.o.",124990.0
6269598,ZG. KAŠELJ,2006,3.0,77.9,Atrium nepremičnine d.o.o.,184000.0
6269790,"LJ. BEŽIGRAD, SAVSKO NASELJE, BELOKRANJSKA",1947,2.0,56.6,"Visa d.o.o., Ljubljana",129000.0
6269999,"LJ. CENTER, OBJEKT SITULA, VILHARJEVA CESTA",2012,2.0,67.2,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p",258000.0
6270156,LJ. ŠIŠKA,1940,3.0,112.7,Proneo d.o.o.,275000.0
6270177,"LJ. MOSTE, BRODARJEV TRG",1980,2.0,56.0,ZWELO online nepremičninske storitve d.o.o.,157000.0
6270182,"LJ. MOSTE, PREGLOV TRG",1985,4.0,66.91,ZWELO online nepremičninske storitve d.o.o.,179000.0
6270330,"LJ. CENTER, KONGRESNI TRG 14",1897,3.0,91.0,Zasebna ponudba,360000.0
6270423,LJ. CENTER,1940,2.5,82.0,KREATIVDOM d.o.o.,350000.0
6270480,"VEVČE, MOŽNOST PREDELAVE V 4 - SOBNO",1955,3.0,109.0,"Stoja trade, d.o.o., Ljubljana",163000.0
6270558,"LJ. VIČ, HACETOVA ULICA",2003,4.0,85.0,Vizija Lina Ina Poglajen s.p.,239000.0
6270741,"KODELJEVO, LJ.",1969,1.0,35.0,Zasebna ponudba,115000.0
6270748,"LJ. CENTER, STRELIŠKA ULICA",1959,3.0,74.0,"Abstract nepremičnine, Igor Kerin s.p.",195000.0
6270783,TRNOVO,1960,2.0,59.8,"Stoja trade, d.o.o., Ljubljana",159000.0
6270918,"LJ. BEŽIGRAD, HRANILNIŠKA ULICA",1892,3.5,91.5,Gradex nepremičnine d.o.o.,262000.0
6270980,LJ. VIČ,1940,2.5,53.0,"Sans nepremičnine, d.o.o.",137600.0
6271149,"SP. ŠIŠKA, RUSKA ULICA",1938,2.5,70.3,Realia d.o.o.,225000.0
6271258,"LJ. VIČ, ROŽNA DOLINA",2019,4.0,123.0,Blok d.o.o.,470630.0
